dataset_id,language,name_native,name_english,display_name,translation_status,category,pokemon_types,hp,stage,evolves_from_native,collector_number,set_total,set_id,set_name_native,set_name_english,rarity,illustrator,pokedex_numbers,regulation_mark,available_finishes,release_date,source_record,source_url
ja-SV8-130,ja,アイアントex,Durant ex,アイアントex (Durant ex),verified_name_map_with_suffix,Pokemon,Grass,190,Basic,,130,106,SV8,超電ブレイカー,Super Electric Breaker,Special illustration rare,osare,,H,holo,2024-10-18,data-asia/SV/SV8/130.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/130.ts
ja-SV8-131,ja,ミロカロスex,Milotic ex,ミロカロスex (Milotic ex),verified_name_map_with_suffix,Pokemon,Water,270,Stage1,ヒンバス,131,106,SV8,超電ブレイカー,Super Electric Breaker,Special illustration rare,Kuroimori,,H,holo,2024-10-18,data-asia/SV/SV8/131.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/131.ts
ja-SV8-132,ja,ピカチュウex,Pikachu ex,ピカチュウex (Pikachu ex),verified_name_map_with_suffix,Pokemon,Lightning,200,Basic,,132,106,SV8,超電ブレイカー,Super Electric Breaker,Special illustration rare,GIDORA,,H,holo,2024-10-18,data-asia/SV/SV8/132.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/132.ts
ja-SV8-133,ja,サザンドラex,Hydreigon ex,サザンドラex (Hydreigon ex),verified_name_map_with_suffix,Pokemon,Darkness,330,Stage2,ジヘッド,133,106,SV8,超電ブレイカー,Super Electric Breaker,Special illustration rare,AKIRA EGAWA,,H,holo,2024-10-18,data-asia/SV/SV8/133.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/133.ts
ja-SV8-134,ja,シトロンの機転,,シトロンの機転 (English translation unavailable),untranslated,Trainer,,,,,134,106,SV8,超電ブレイカー,Super Electric Breaker,Special illustration rare,Shinya Mizuno,,H,holo,2024-10-18,data-asia/SV/SV8/134.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/134.ts
ja-SV8-135,ja,ミカンのまなざし,,ミカンのまなざし (English translation unavailable),untranslated,Trainer,,,,,135,106,SV8,超電ブレイカー,Super Electric Breaker,Special illustration rare,Fujimoto Gold,,H,holo,2024-10-18,data-asia/SV/SV8/135.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/135.ts
ja-SV8-136,ja,ピカチュウex,Pikachu ex,ピカチュウex (Pikachu ex),verified_name_map_with_suffix,Pokemon,Lightning,200,Basic,,136,106,SV8,超電ブレイカー,Super Electric Breaker,Mega Hyper Rare,aky CG Works,,H,holo,2024-10-18,data-asia/SV/SV8/136.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/136.ts
ja-SV8-137,ja,夜のタンカ,,夜のタンカ (English translation unavailable),untranslated,Trainer,,,,,137,106,SV8,超電ブレイカー,Super Electric Breaker,Mega Hyper Rare,Toyste Beach,,H,holo,2024-10-18,data-asia/SV/SV8/137.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/137.ts
ja-SV8-138,ja,グラビティーマウンテン,,グラビティーマウンテン (English translation unavailable),untranslated,Trainer,,,,,138,106,SV8,超電ブレイカー,Super Electric Breaker,Secret Rare,AYUMI ODASHIMA,,H,holo,2024-10-18,data-asia/SV/SV8/138.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8/138.ts
ja-SV8a-001,ja,スボミー,Budew,スボミー (Budew),verified_name_map,Pokemon,Grass,30,Basic,,001,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,Yoriyuki Ikegami,,H,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/001.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/001.ts
ja-SV8a-002,ja,リーフィア,Leafeon,リーフィア (Leafeon),verified_name_map,Pokemon,Grass,120,Stage1,,002,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,Iori Suzuki,,H,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/002.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/002.ts
ja-SV8a-003,ja,リーフィアex,Leafeon ex,リーフィアex (Leafeon ex),verified_name_map_with_suffix,Pokemon,Grass,270,Stage1,,003,187,SV8a,テラスタルフェスex,Terastal Festival ex,Double rare,5ban Graphics,,H,holo,2024-12-06,data-asia/SV/SV8a/003.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/003.ts
ja-SV8a-004,ja,モンメン,Cottonee,モンメン (Cottonee),verified_name_map,Pokemon,Grass,60,Basic,,004,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,Kyoko Umemoto,,H,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/004.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/004.ts
ja-SV8a-005,ja,エルフーン,Whimsicott,エルフーン (Whimsicott),verified_name_map,Pokemon,Grass,100,Stage1,,005,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,Mizue,,H,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/005.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/005.ts
ja-SV8a-006,ja,サルノリ,Grookey,サルノリ (Grookey),verified_name_map,Pokemon,Grass,70,Basic,,006,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,Tomomi Ozaki,,H,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/006.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/006.ts
ja-SV8a-007,ja,バチンキー,Thwackey,バチンキー (Thwackey),verified_name_map,Pokemon,Grass,100,Stage1,,007,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,Uninori,,H,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/007.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/007.ts
ja-SV8a-008,ja,カジッチュ,Applin,カジッチュ (Applin),verified_name_map,Pokemon,Grass,40,Basic,,008,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,Yoriyuki Ikegami,,H,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/008.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/008.ts
ja-SV8a-009,ja,カミッチュ,Dipplin,カミッチュ (Dipplin),verified_name_map,Pokemon,Grass,80,Stage1,,009,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,Saboteri,,H,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/009.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/009.ts
ja-SV8a-010,ja,カミツオロチex,Hydrapple ex,カミツオロチex (Hydrapple ex),verified_name_map_with_suffix,Pokemon,Grass,330,Stage2,,010,187,SV8a,テラスタルフェスex,Terastal Festival ex,Double rare,5ban Graphics,,H,holo,2024-12-06,data-asia/SV/SV8a/010.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/010.ts
ja-SV8a-011,ja,アノクサ,Bramblin,アノクサ (Bramblin),verified_name_map,Pokemon,Grass,50,Basic,,011,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,Tetsu Kayama,,H,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/011.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/011.ts
ja-SV8a-012,ja,アノホラグサ,Brambleghast,アノホラグサ (Brambleghast),verified_name_map,Pokemon,Grass,100,Stage1,,012,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,otumami,,H,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/012.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/012.ts
ja-SV8a-013,ja,シガロコ,Rellor,シガロコ (Rellor),verified_name_map,Pokemon,Grass,50,Basic,,013,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,Saboteri,,H,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/013.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/013.ts
ja-SV8a-014,ja,ベラカス,Rabsca,ベラカス (Rabsca),verified_name_map,Pokemon,Grass,70,Stage1,,014,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,mingo,,H,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/014.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/014.ts
ja-SV8a-015,ja,チオンジェン,Wo-Chien,チオンジェン (Wo-Chien),verified_name_map,Pokemon,Grass,130,Basic,,015,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,Kouki Saitou,,G,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/015.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/015.ts
ja-SV8a-016,ja,テツノイサハex,Iron Leaves ex,テツノイサハex (Iron Leaves ex),verified_name_map_with_suffix,Pokemon,Grass,220,Basic,,016,187,SV8a,テラスタルフェスex,Terastal Festival ex,Double rare,5ban Graphics,,H,holo,2024-12-06,data-asia/SV/SV8a/016.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/016.ts
ja-SV8a-017,ja,チャデス,Poltchageist,チャデス (Poltchageist),verified_name_map,Pokemon,Grass,30,Basic,,017,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,MINAMINAMI Take,,H,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/017.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/017.ts
ja-SV8a-018,ja,ヤバソチャ,Sinistcha,ヤバソチャ (Sinistcha),verified_name_map,Pokemon,Grass,70,Stage1,,018,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,Kouki Saitou,,H,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/018.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/018.ts
ja-SV8a-019,ja,ヤバソチャex,Sinistcha ex,ヤバソチャex (Sinistcha ex),verified_name_map_with_suffix,Pokemon,Grass,240,Stage1,,019,187,SV8a,テラスタルフェスex,Terastal Festival ex,Double rare,aky CG Works,,H,holo,2024-12-06,data-asia/SV/SV8a/019.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/019.ts
ja-SV8a-020,ja,オーガポン みどりのめんex,Ogerpon,オーガポン みどりのめんex (Ogerpon; species only),species_name_only,Pokemon,Grass,210,Basic,,020,187,SV8a,テラスタルフェスex,Terastal Festival ex,Double rare,5ban Graphics,,H,holo,2024-12-06,data-asia/SV/SV8a/020.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/020.ts
ja-SV8a-021,ja,ブースター,Flareon,ブースター (Flareon),verified_name_map,Pokemon,Fire,130,Stage1,,021,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,SIE NANAHARA,,G,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/021.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/021.ts
ja-SV8a-022,ja,ブースターex,Flareon ex,ブースターex (Flareon ex),verified_name_map_with_suffix,Pokemon,Fire,270,Stage1,,022,187,SV8a,テラスタルフェスex,Terastal Festival ex,Double rare,5ban Graphics,,H,holo,2024-12-06,data-asia/SV/SV8a/022.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/022.ts
ja-SV8a-023,ja,カルボウ,Charcadet,カルボウ (Charcadet),verified_name_map,Pokemon,Fire,70,Basic,,023,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,Saya Tsuruta,,G,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/023.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/023.ts
ja-SV8a-024,ja,テツノドクガ,Iron Moth,テツノドクガ (Iron Moth),verified_name_map,Pokemon,Fire,130,Basic,,024,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,Kouki Saitou,,G,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/024.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/024.ts
ja-SV8a-025,ja,イーユイ,Chi-Yu,イーユイ (Chi-Yu),verified_name_map,Pokemon,Fire,110,Basic,,025,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,Dsuke,,G,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/025.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/025.ts
ja-SV8a-026,ja,オーガポン かまどのめんex,Ogerpon,オーガポン かまどのめんex (Ogerpon; species only),species_name_only,Pokemon,Fire,210,Basic,,026,187,SV8a,テラスタルフェスex,Terastal Festival ex,Double rare,5ban Graphics,,H,holo,2024-12-06,data-asia/SV/SV8a/026.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/026.ts
ja-SV8a-027,ja,ウガツホムラex,Gouging Fire ex,ウガツホムラex (Gouging Fire ex),verified_name_map_with_suffix,Pokemon,Fire,230,Basic,,027,187,SV8a,テラスタルフェスex,Terastal Festival ex,Double rare,PLANETA Mochizuki,,H,holo,2024-12-06,data-asia/SV/SV8a/027.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/027.ts
ja-SV8a-028,ja,トサキント,Goldeen,トサキント (Goldeen),verified_name_map,Pokemon,Water,50,Basic,,028,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,saino misaki,,H,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/028.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/028.ts
ja-SV8a-029,ja,アズマオウ,Seaking,アズマオウ (Seaking),verified_name_map,Pokemon,Water,110,Stage1,,029,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,Nelnal,,H,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/029.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/029.ts
ja-SV8a-030,ja,シャワーズ,Vaporeon,シャワーズ (Vaporeon),verified_name_map,Pokemon,Water,130,Stage1,,030,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,Taira Akitsu,,G,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/030.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/030.ts
ja-SV8a-031,ja,シャワーズex,Vaporeon ex,シャワーズex (Vaporeon ex),verified_name_map_with_suffix,Pokemon,Water,280,Stage1,,031,187,SV8a,テラスタルフェスex,Terastal Festival ex,Double rare,5ban Graphics,,H,holo,2024-12-06,data-asia/SV/SV8a/031.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/031.ts
ja-SV8a-032,ja,ワニノコ,Totodile,ワニノコ (Totodile),verified_name_map,Pokemon,Water,70,Basic,,032,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,MINAMINAMI Take,,H,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/032.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/032.ts
ja-SV8a-033,ja,アリゲイツ,Croconaw,アリゲイツ (Croconaw),verified_name_map,Pokemon,Water,90,Stage1,,033,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,Jerky,,H,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/033.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/033.ts
ja-SV8a-034,ja,オーダイル,Feraligatr,オーダイル (Feraligatr),verified_name_map,Pokemon,Water,180,Stage2,,034,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,Kurata So,,H,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/034.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/034.ts
ja-SV8a-035,ja,ヒンバス,Feebas,ヒンバス (Feebas),verified_name_map,Pokemon,Water,30,Basic,,035,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,Scav,,H,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/035.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/035.ts
ja-SV8a-036,ja,ミロカロス,Milotic,ミロカロス (Milotic),verified_name_map,Pokemon,Water,120,Stage1,,036,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,Taira Akitsu,,H,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/036.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/036.ts
ja-SV8a-037,ja,ユキワラシ,Snorunt,ユキワラシ (Snorunt),verified_name_map,Pokemon,Water,60,Basic,,037,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,Mékayu,,H,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/037.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/037.ts
ja-SV8a-038,ja,ユキメノコ,Froslass,ユキメノコ (Froslass),verified_name_map,Pokemon,Water,90,Stage1,,038,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,mingo,,H,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/038.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/038.ts
ja-SV8a-039,ja,ガブリアスex,Garchomp ex,ガブリアスex (Garchomp ex),verified_name_map_with_suffix,Pokemon,Water,320,Stage2,,039,187,SV8a,テラスタルフェスex,Terastal Festival ex,Double rare,5ban Graphics,,G,holo,2024-12-06,data-asia/SV/SV8a/039.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/039.ts
ja-SV8a-040,ja,グレイシア,Glaceon,グレイシア (Glaceon),verified_name_map,Pokemon,Water,120,Stage1,,040,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,Keisin,,H,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/040.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/040.ts
ja-SV8a-041,ja,グレイシアex,Glaceon ex,グレイシアex (Glaceon ex),verified_name_map_with_suffix,Pokemon,Water,270,Stage1,,041,187,SV8a,テラスタルフェスex,Terastal Festival ex,Double rare,aky CG Works,,H,holo,2024-12-06,data-asia/SV/SV8a/041.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/041.ts
ja-SV8a-042,ja,ウミディグダ,Wiglett,ウミディグダ (Wiglett),verified_name_map,Pokemon,Water,60,Basic,,042,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,OKUBO,,H,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/042.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/042.ts
ja-SV8a-043,ja,ウミトリオ,Wugtrio,ウミトリオ (Wugtrio),verified_name_map,Pokemon,Water,90,Stage1,,043,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,Kouki Saitou,,G,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/043.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/043.ts
ja-SV8a-044,ja,ナミイルカ,Finizen,ナミイルカ (Finizen),verified_name_map,Pokemon,Water,70,Basic,,044,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,Narumi Sato,,H,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/044.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/044.ts
ja-SV8a-045,ja,イルカマン,Palafin,イルカマン (Palafin),verified_name_map,Pokemon,Water,100,Stage1,,045,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,Ligton,,H,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/045.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/045.ts
ja-SV8a-046,ja,イルカマンex,Palafin ex,イルカマンex (Palafin ex),verified_name_map_with_suffix,Pokemon,Water,340,Stage1,,046,187,SV8a,テラスタルフェスex,Terastal Festival ex,Double rare,PLANETA Mochizuki,,H,holo,2024-12-06,data-asia/SV/SV8a/046.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/046.ts
ja-SV8a-047,ja,テツノツツミ,Iron Bundle,テツノツツミ (Iron Bundle),verified_name_map,Pokemon,Water,100,Basic,,047,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,Lee HyunJung,,G,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/047.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/047.ts
ja-SV8a-048,ja,パオジアン,Chien-Pao,パオジアン (Chien-Pao),verified_name_map,Pokemon,Water,120,Basic,,048,187,SV8a,テラスタルフェスex,Terastal Festival ex,None,Anesaki Dynamic,,G,normal|reverse|reverse,2024-12-06,data-asia/SV/SV8a/048.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/048.ts
ja-SV8a-049,ja,ウネルミナモex,Walking Wake ex,ウネルミナモex (Walking Wake ex),verified_name_map_with_suffix,Pokemon,Water,220,Basic,,049,187,SV8a,テラスタルフェスex,Terastal Festival ex,Double rare,takuyoa,,H,holo,2024-12-06,data-asia/SV/SV8a/049.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/049.ts
ja-SV8a-050,ja,オーガポン いどのめんex,Ogerpon,オーガポン いどのめんex (Ogerpon; species only),species_name_only,Pokemon,Water,210,Basic,,050,187,SV8a,テラスタルフェスex,Terastal Festival ex,Double rare,5ban Graphics,,H,holo,2024-12-06,data-asia/SV/SV8a/050.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/SV/SV8a/050.ts
